ticker,company_name,cik,year,revenue,net_income,assets,liabilities,equity,cash,debt,operating_income,gross_profit,shares_outstanding,data_source,data_quality_flag
KLAC,KLA Corp,319201,2024,9211883000.0,3321807000.0,14072357000.0,11152604000.0,2919753000.0,1927865000.0,5890736000.0,,,134425022.0,sec_company_facts,ok
MCHP,Microchip Technology Inc,827054,2017,2147036000.0,369009000.0,5537883000.0,,11076000.0,466603000.0,2453400000.0,425620000.0,1229564000.0,229397877.0,sec_company_facts,ok
MCHP,Microchip Technology Inc,827054,2018,2173300000.0,324100000.0,7686900000.0,,7686900000.0,607800000.0,2950500000.0,352300000.0,1205500000.0,235036703.0,sec_company_facts,ok
MCHP,Microchip Technology Inc,827054,2019,3407800000.0,164600000.0,8257200000.0,,8257200000.0,901300000.0,3068300000.0,275800000.0,1757200000.0,237926508.0,sec_company_facts,ok
MCHP,Microchip Technology Inc,827054,2020,3980800000.0,255400000.0,18350000000.0,,3270700000.0,428600000.0,10307000000.0,936300000.0,2420700000.0,245332497.0,sec_company_facts,ok
MCHP,Microchip Technology Inc,827054,2021,5349500000.0,355900000.0,17426100000.0,,3279800000.0,401000000.0,9482200000.0,714300000.0,2931300000.0,273531409.0,sec_company_facts,ok
MCHP,Microchip Technology Inc,827054,2022,5274200000.0,570600000.0,16478800000.0,,5287500000.0,280000000.0,8904100000.0,647100000.0,3242100000.0,554501300.0,sec_company_facts,ok
MCHP,Microchip Technology Inc,827054,2023,5438400000.0,349400000.0,16199500000.0,,5585500000.0,317400000.0,7687400000.0,998100000.0,3378800000.0,545384035.0,sec_company_facts,ok
MCHP,Microchip Technology Inc,827054,2024,6820900000.0,1285500000.0,16370300000.0,,5337100000.0,234000000.0,6439900000.0,1849600000.0,4449600000.0,536885996.0,sec_company_facts,ok
ON,ON Semiconductor Corp,863894,2017,32604865.0,4346036.0,38623707.0,4690296.0,28065326.0,-1690409.0,,6618407.0,18969959.0,53208489.0,sec_company_facts,ok
ON,ON Semiconductor Corp,863894,2018,13655592.0,-6612047.0,55336366.0,6883161.0,33933411.0,892520.0,1753805.0,-8494112.0,7019512.0,62617813.0,sec_company_facts,ok
ON,ON Semiconductor Corp,863894,2019,15864483.0,-23938389.0,48452639.0,18971221.0,48453205.0,,,-20872407.0,8772541.0,65039114.0,sec_company_facts,ok
ON,ON Semiconductor Corp,863894,2020,31803387.0,-12017366.0,53628770.0,21295634.0,29481418.0,,,-6435894.0,21656822.0,70075460.0,sec_company_facts,ok
ON,ON Semiconductor Corp,863894,2021,42592060.0,-18973535.0,51543675.0,21432359.0,32333136.0,,,-14746694.0,30786858.0,80029748.0,sec_company_facts,ok
ON,ON Semiconductor Corp,863894,2022,61259528.0,7394374.0,178146723.0,25852779.0,30111316.0,,,12972657.0,47927223.0,80623128.0,sec_company_facts,ok
ON,ON Semiconductor Corp,863894,2023,39354352.0,-84040618.0,135358450.0,52561133.0,154517223.0,,,-83488158.0,30591388.0,93672854.0,sec_company_facts,ok
ON,ON Semiconductor Corp,863894,2024,16296958.0,-93152692.0,50023091.0,30344930.0,82797317.0,9625494.0,,-93782216.0,7565928.0,146383920.0,sec_company_facts,ok
SWKS,Skyworks Solutions Inc,4127,2017,3258400000.0,798300000.0,3855400000.0,314000000.0,2532400000.0,805800000.0,,1023100000.0,1554500000.0,183189590.0,sec_company_facts,ok
SWKS,Skyworks Solutions Inc,4127,2018,3289000000.0,995200000.0,4573600000.0,507900000.0,3159200000.0,1043600000.0,,1118700000.0,1665200000.0,177531995.0,sec_company_facts,ok
SWKS,Skyworks Solutions Inc,4127,2019,3651400000.0,1010200000.0,4828900000.0,731900000.0,3541400000.0,1083800000.0,,1253800000.0,1841800000.0,170155181.0,sec_company_facts,ok
SWKS,Skyworks Solutions Inc,4127,2020,3868000000.0,918400000.0,4839600000.0,717300000.0,4065700000.0,1616800000.0,,1319300000.0,1950700000.0,164900017.0,sec_company_facts,ok
SWKS,Skyworks Solutions Inc,4127,2021,3376800000.0,853600000.0,5106700000.0,942500000.0,4097000000.0,733300000.0,0.0,952000000.0,1603800000.0,166691622.0,sec_company_facts,ok
SWKS,Skyworks Solutions Inc,4127,2022,3355700000.0,814800000.0,8590700000.0,3293600000.0,4122300000.0,851300000.0,2235600000.0,891800000.0,1612900000.0,158974105.0,sec_company_facts,ok
SWKS,Skyworks Solutions Inc,4127,2023,5109100000.0,1498300000.0,8873800000.0,3404800000.0,4164200000.0,566700000.0,1689900000.0,1612700000.0,2512400000.0,160225891.0,sec_company_facts,ok
SWKS,Skyworks Solutions Inc,4127,2024,5485500000.0,1275200000.0,8426700000.0,2344000000.0,5297100000.0,718800000.0,992900000.0,1527000000.0,2604300000.0,160741022.0,sec_company_facts,ok
MRVL,Marvell Technology Inc,1058057,2017,3637206000.0,435346000.0,5442127000.0,1302004000.0,4675910000.0,965750000.0,,456376000.0,,502400000.0,sec_company_facts,ok
MRVL,Marvell Technology Inc,1058057,2018,2602497000.0,-811400000.0,4648650000.0,620999000.0,5146089000.0,1210977000.0,,-745410000.0,1196376000.0,496500000.0,sec_company_facts,ok
MRVL,Marvell Technology Inc,1058057,2019,2300992000.0,21151000.0,4708287000.0,566874000.0,4140123000.0,1278180000.0,1732699000.0,130407000.0,1283428000.0,659100000.0,sec_company_facts,ok
MRVL,Marvell Technology Inc,1058057,2020,2409170000.0,520831000.0,10016752000.0,2710342000.0,4027651000.0,582410000.0,1732699000.0,429695000.0,1461940000.0,663100000.0,sec_company_facts,ok
MRVL,Marvell Technology Inc,1058057,2021,2865791000.0,-179094000.0,11133235000.0,2454655000.0,4141413000.0,647604000.0,1439024000.0,43270000.0,1458392000.0,675700000.0,sec_company_facts,ok
NOW,ServiceNow Inc,1373715,2017,1005480000.0,-198426000.0,2033767000.0,1646806000.0,428675000.0,412305000.0,,-166365000.0,676067000.0,174700000.0,sec_company_facts,ok
NOW,ServiceNow Inc,1373715,2018,1390985000.0,-414249000.0,3550245000.0,2771501000.0,566814000.0,401238000.0,,-382168000.0,991990000.0,180500000.0,sec_company_facts,ok
NOW,ServiceNow Inc,1373715,2019,1918494000.0,-116846000.0,3879140000.0,2767941000.0,541093000.0,726495000.0,,-64396000.0,1418632000.0,189800000.0,sec_company_facts,ok
NOW,ServiceNow Inc,1373715,2020,2608816000.0,-26704000.0,6022430000.0,3894489000.0,778744000.0,566204000.0,,-42426000.0,1986158000.0,196100000.0,sec_company_facts,ok
NOW,ServiceNow Inc,1373715,2021,3460000000.0,626698000.0,8715000000.0,5881000000.0,1110000000.0,776000000.0,,42000000.0,2664000000.0,200000000.0,sec_company_facts,ok
NOW,ServiceNow Inc,1373715,2022,4519000000.0,119000000.0,10798000000.0,7103000000.0,2127000000.0,1677000000.0,,199000000.0,3532000000.0,203000000.0,sec_company_facts,ok
NOW,ServiceNow Inc,1373715,2023,5896000000.0,230000000.0,13299000000.0,8267000000.0,2834000000.0,1728000000.0,,257000000.0,4543000000.0,205000000.0,sec_company_facts,ok
NOW,ServiceNow Inc,1373715,2024,7245000000.0,325000000.0,17387000000.0,9759000000.0,3695000000.0,1470000000.0,,355000000.0,5672000000.0,206000000.0,sec_company_facts,ok
PANW,Palo Alto Networks Inc,1327567,2017,928100000.0,-131300000.0,2858200000.0,,894900000.0,653800000.0,500200000.0,-99800000.0,676600000.0,91842364.0,sec_company_facts,ok
PANW,Palo Alto Networks Inc,1327567,2018,1378500000.0,-192700000.0,3438300000.0,,759600000.0,375800000.0,524700000.0,-157300000.0,1008500000.0,93822985.0,sec_company_facts,ok
PANW,Palo Alto Networks Inc,1327567,2019,1755100000.0,-203000000.0,5948900000.0,,1160300000.0,744300000.0,1920100000.0,-165800000.0,1278700000.0,96990480.0,sec_company_facts,ok
PANW,Palo Alto Networks Inc,1327567,2020,2273600000.0,-122200000.0,6592200000.0,,1586300000.0,2506900000.0,1430000000.0,-104200000.0,1628500000.0,96373294.0,sec_company_facts,ok
PANW,Palo Alto Networks Inc,1327567,2021,2899600000.0,-81900000.0,9065400000.0,,1101800000.0,961400000.0,3084100000.0,-54100000.0,2091200000.0,97406113.0,sec_company_facts,ok
PANW,Palo Alto Networks Inc,1327567,2022,3408400000.0,-267000000.0,10241600000.0,9478000000.0,634500000.0,2958000000.0,3226000000.0,-179000000.0,2408900000.0,99737936.0,sec_company_facts,ok
PANW,Palo Alto Networks Inc,1327567,2023,4256100000.0,-498900000.0,12253600000.0,12043600000.0,210000000.0,1874200000.0,3676800000.0,-304100000.0,2981200000.0,308594604.0,sec_company_facts,ok
PANW,Palo Alto Networks Inc,1327567,2024,5501500000.0,-267000000.0,14501100000.0,12752700000.0,634500000.0,2118500000.0,,-188800000.0,3782800000.0,325600000.0,sec_company_facts,ok
FTNT,Fortinet Inc,1262039,2017,1009268000.0,7987000.0,2139941000.0,1302260000.0,675966000.0,283254000.0,,14877000.0,722491000.0,168024163.0,sec_company_facts,ok
FTNT,Fortinet Inc,1262039,2018,1275400000.0,32200000.0,2257900000.0,1668500000.0,755400000.0,543300000.0,,42900000.0,937600000.0,170633671.0,sec_company_facts,ok
FTNT,Fortinet Inc,1262039,2019,1494900000.0,31400000.0,3078000000.0,2067800000.0,837700000.0,709000000.0,,109800000.0,1109600000.0,172514722.0,sec_company_facts,ok
FTNT,Fortinet Inc,1262039,2020,1804600000.0,334900000.0,3879200000.0,2536800000.0,602000000.0,1222500000.0,,234400000.0,1354200000.0,163190919.0,sec_company_facts,ok
FTNT,Fortinet Inc,1262039,2021,2163000000.0,331700000.0,4044500000.0,3188500000.0,856000000.0,1061800000.0,0.0,351000000.0,1657100000.0,160815446.0,sec_company_facts,ok
FTNT,Fortinet Inc,1262039,2022,2594400000.0,488500000.0,5919100000.0,5120700000.0,781700000.0,1319100000.0,988400000.0,531800000.0,2024400000.0,784066289.0,sec_company_facts,ok
FTNT,Fortinet Inc,1262039,2023,3342200000.0,606800000.0,6228000000.0,6509600000.0,-281600000.0,1682900000.0,990400000.0,650400000.0,2559200000.0,763030948.0,sec_company_facts,ok
FTNT,Fortinet Inc,1262039,2024,4417400000.0,857300000.0,6228000000.0,7722300000.0,-463400000.0,1397900000.0,992300000.0,969600000.0,3332500000.0,768974062.0,sec_company_facts,ok
WDAY,Workday Inc,1327811,2017,787860000.0,-247982000.0,2730094000.0,1593937000.0,1187217000.0,581326000.0,,-215702000.0,,203000000.0,sec_company_facts,ok
WDAY,Workday Inc,1327811,2018,1156690000.0,-275048000.0,3268282000.0,1991674000.0,1201228000.0,300087000.0,,-249789000.0,,212000000.0,sec_company_facts,ok
WDAY,Workday Inc,1327811,2019,1574440000.0,-384699000.0,4947424000.0,3367059000.0,1226280000.0,539923000.0,,-353086000.0,,,sec_company_facts,ok
WDAY,Workday Inc,1327811,2020,2143050000.0,-321222000.0,5520746000.0,3562304000.0,1580365000.0,1134355000.0,,-303223000.0,,,sec_company_facts,ok
WDAY,Workday Inc,1327811,2021,2822180000.0,-418258000.0,6816365000.0,4329814000.0,1958442000.0,638554000.0,1262286000.0,-463284000.0,,,sec_company_facts,ok
WDAY,Workday Inc,1327811,2022,3627206000.0,-480674000.0,8718411000.0,5440577000.0,2486551000.0,731141000.0,1795014000.0,-502230000.0,,,sec_company_facts,ok
WDAY,Workday Inc,1327811,2023,4317996000.0,-282431000.0,10498505000.0,5963423000.0,3277834000.0,1384181000.0,1839797000.0,-248599000.0,,,sec_company_facts,ok
WDAY,Workday Inc,1327811,2024,5139000000.0,29000000.0,13486000000.0,7901000000.0,4535000000.0,1534000000.0,2976000000.0,-116000000.0,,,sec_company_facts,ok
CDNS,Cadence Design Systems Inc,813672,2017,1702091000.0,252417000.0,2096908000.0,,1333574000.0,932161000.0,,285430000.0,,282869000.0,sec_company_facts,ok
CDNS,Cadence Design Systems Inc,813672,2018,1816083000.0,203086000.0,2418714000.0,,1376115000.0,616686000.0,,244901000.0,,280385000.0,sec_company_facts,ok
CDNS,Cadence Design Systems Inc,813672,2019,1943032000.0,204101000.0,2468654000.0,,741770000.0,465232000.0,,323955000.0,,280168000.0,sec_company_facts,ok
CDNS,Cadence Design Systems Inc,813672,2020,2138022000.0,345777000.0,3357225000.0,,989202000.0,688087000.0,,396209000.0,,278974000.0,sec_company_facts,ok
CDNS,Cadence Design Systems Inc,813672,2021,2336319000.0,988979000.0,3950785000.0,,1288401000.0,533298000.0,,491796000.0,,277336000.0,sec_company_facts,ok
CDNS,Cadence Design Systems Inc,813672,2022,2682891000.0,590644000.0,4386299000.0,,2102894000.0,1088940000.0,,645552000.0,,272940000.0,sec_company_facts,ok
CDNS,Cadence Design Systems Inc,813672,2023,2988244000.0,695955000.0,5137071000.0,,2493018000.0,882325000.0,,779089000.0,,272239000.0,sec_company_facts,ok
CDNS,Cadence Design Systems Inc,813672,2024,3561718000.0,848952000.0,5669491000.0,,2740675000.0,1008152000.0,,1073686000.0,,274108000.0,sec_company_facts,ok
SNPS,Synopsys Inc,883241,2017,2242211000.0,225934000.0,5240365000.0,2045219000.0,3195146000.0,985762000.0,0.0,266466000.0,1723291000.0,148713662.0,sec_company_facts,ok
SNPS,Synopsys Inc,883241,2018,2422532000.0,266826000.0,5396414000.0,2116690000.0,3275620000.0,836188000.0,134063000.0,317395000.0,1879570000.0,149515012.0,sec_company_facts,ok
SNPS,Synopsys Inc,883241,2019,2724880000.0,136563000.0,6145974000.0,2660959000.0,3479152000.0,723115000.0,125535000.0,347563000.0,2070696000.0,150534877.0,sec_company_facts,ok
SNPS,Synopsys Inc,883241,2020,3121058000.0,432518000.0,6405160000.0,2316284000.0,4083013000.0,728597000.0,120093000.0,360225000.0,2385160000.0,153032497.0,sec_company_facts,ok
SNPS,Synopsys Inc,883241,2021,3360694000.0,532367000.0,8030062000.0,3117695000.0,4907404000.0,1235653000.0,100823000.0,520231000.0,2607748000.0,153438336.0,sec_company_facts,ok
SNPS,Synopsys Inc,883241,2022,3685281000.0,664347000.0,8752260000.0,3453317000.0,5295137000.0,1432840000.0,25094000.0,620141000.0,2890591000.0,152417194.0,sec_company_facts,ok
SNPS,Synopsys Inc,883241,2023,4204193000.0,757516000.0,9418087000.0,3858897000.0,5515725000.0,1417608000.0,20824000.0,734790000.0,3342416000.0,151986878.0,sec_company_facts,ok
SNPS,Synopsys Inc,883241,2024,4615714000.0,984594000.0,10333131000.0,4148830000.0,6147308000.0,1433966000.0,18078000.0,1148714000.0,3717701000.0,154578449.0,sec_company_facts,ok
CTSH,Cognizant Technology Solutions,1058290,2017,12416000000.0,1624000000.0,14262000000.0,3534000000.0,7740000000.0,2010000000.0,800000000.0,2142000000.0,,588051333.0,sec_company_facts,ok
CTSH,Cognizant Technology Solutions,1058290,2018,16125000000.0,1553000000.0,15221000000.0,4552000000.0,9278000000.0,2125000000.0,750000000.0,2289000000.0,,575099275.0,sec_company_facts,ok
CTSH,Cognizant Technology Solutions,1058290,2019,16125000000.0,1504000000.0,15846000000.0,4422000000.0,10728000000.0,2034000000.0,736000000.0,2481000000.0,,548637106.0,sec_company_facts,ok
CTSH,Cognizant Technology Solutions,1058290,2020,16125000000.0,2101000000.0,16204000000.0,5182000000.0,10669000000.0,2645000000.0,700000000.0,2801000000.0,,530614258.0,sec_company_facts,ok
CTSH,Cognizant Technology Solutions,1058290,2021,16783000000.0,1842000000.0,16923000000.0,6087000000.0,11424000000.0,2680000000.0,663000000.0,2453000000.0,,524534828.0,sec_company_facts,ok
CTSH,Cognizant Technology Solutions,1058290,2022,16652000000.0,1392000000.0,17852000000.0,5861000000.0,11022000000.0,2680000000.0,626000000.0,2114000000.0,,509294618.0,sec_company_facts,ok
CTSH,Cognizant Technology Solutions,1058290,2023,18507000000.0,2137000000.0,17852000000.0,5543000000.0,10836000000.0,2191000000.0,638000000.0,2826000000.0,,497842032.0,sec_company_facts,ok
CTSH,Cognizant Technology Solutions,1058290,2024,19428000000.0,2290000000.0,18483000000.0,5256000000.0,11991000000.0,2621000000.0,606000000.0,2968000000.0,,494615514.0,sec_company_facts,ok
OKTA,Okta Inc,1660134,2018,,-76302000.0,130635000.0,146286000.0,-117198000.0,54408000.0,,-75988000.0,49883000.0,,sec_company_facts,missing_revenue
OKTA,Okta Inc,1660134,2019,160806000.0,-75056000.0,399263000.0,199923000.0,-158271000.0,23282000.0,,-74670000.0,104857000.0,,sec_company_facts,ok
OKTA,Okta Inc,1660134,2020,256547000.0,-109849000.0,984313000.0,731936000.0,-212361000.0,127949000.0,,-111852000.0,175792000.0,,sec_company_facts,ok
OKTA,Okta Inc,1660134,2021,399254000.0,-125497000.0,1955395000.0,1550051000.0,199340000.0,298394000.0,,-119622000.0,285833000.0,,sec_company_facts,ok
OKTA,Okta Inc,1660134,2022,586067000.0,-208913000.0,3298797000.0,2604754000.0,252377000.0,520048000.0,,-185832000.0,426685000.0,,sec_company_facts,ok
OKTA,Okta Inc,1660134,2023,835000000.0,-266000000.0,9206000000.0,3284000000.0,405000000.0,435000000.0,,-204000000.0,617000000.0,,sec_company_facts,ok
OKTA,Okta Inc,1660134,2024,1300000000.0,-848000000.0,9307000000.0,3841000000.0,693000000.0,260000000.0,,-768000000.0,904000000.0,,sec_company_facts,ok
DDOG,Datadog Inc,1707753,2019,88177000.0,-51968000.0,183013000.0,135621000.0,-102902000.0,50941000.0,,-47172000.0,68332000.0,75354059.0,sec_company_facts,ok
DDOG,Datadog Inc,1707753,2020,159935000.0,-52727000.0,485738000.0,222726000.0,-128538000.0,298000000.0,,-47994000.0,119195000.0,85282748.0,sec_company_facts,ok
DDOG,Datadog Inc,1707753,2021,271653000.0,-102303000.0,803911000.0,390264000.0,-153529000.0,297081000.0,,-101356000.0,193643000.0,91502880.0,sec_company_facts,ok
DDOG,Datadog Inc,1707753,2022,427620000.0,-167174000.0,973172000.0,522341000.0,263012000.0,400814000.0,0.0,-171105000.0,304930000.0,94857635.0,sec_company_facts,ok
DDOG,Datadog Inc,1707753,2023,608489000.0,-129434000.0,1642931000.0,1227498000.0,413647000.0,860949000.0,566520000.0,-129478000.0,447435000.0,97390886.0,sec_company_facts,ok
DDOG,Datadog Inc,1707753,2024,862374000.0,-203848000.0,1743482000.0,1344585000.0,450831000.0,644167000.0,567543000.0,-173680000.0,630180000.0,101715185.0,sec_company_facts,ok
ZS,Zscaler Inc,1713683,2018,80325000.0,-27438000.0,182902000.0,133067000.0,-95332000.0,83842000.0,,-26843000.0,60198000.0,119773132.0,sec_company_facts,ok
ZS,Zscaler Inc,1713683,2019,125717000.0,-35460000.0,447781000.0,207545000.0,-124740000.0,87978000.0,,-35073000.0,98245000.0,127454926.0,sec_company_facts,ok
ZS,Zscaler Inc,1713683,2020,190174000.0,-33646000.0,604162000.0,295604000.0,-151142000.0,135579000.0,861615000.0,-34624000.0,152299000.0,132906329.0,sec_company_facts,ok
ZS,Zscaler Inc,1713683,2021,302836000.0,-28655000.0,1833458000.0,1348629000.0,240236000.0,141851000.0,861615000.0,-35313000.0,243167000.0,138735981.0,sec_company_facts,ok
ZS,Zscaler Inc,1713683,2022,431269000.0,-115116000.0,2257631000.0,1728736000.0,308558000.0,275898000.0,913538000.0,-113956000.0,335536000.0,143052488.0,sec_company_facts,ok
ZS,Zscaler Inc,1713683,2023,673100000.0,-262029000.0,2832665000.0,2259365000.0,484829000.0,1013210000.0,968674000.0,-207812000.0,522783000.0,147168773.0,sec_company_facts,ok
ZS,Zscaler Inc,1713683,2024,1090946000.0,-390278000.0,3608317000.0,2883205000.0,528895000.0,1262206000.0,1134159000.0,-327429000.0,848664000.0,152490005.0,sec_company_facts,ok
MPWR,Monolithic Power Systems Inc,1280452,2017,333067000.0,35172000.0,511126000.0,80010000.0,346425000.0,126266000.0,,41070000.0,180169000.0,42132242.0,sec_company_facts,ok
MPWR,Monolithic Power Systems Inc,1280452,2018,388665000.0,52720000.0,652569000.0,130562000.0,368516000.0,82759000.0,,54447000.0,210873000.0,42916000.0,sec_company_facts,ok
MPWR,Monolithic Power Systems Inc,1280452,2019,470929000.0,65203000.0,793432000.0,153339000.0,431116000.0,172704000.0,,77424000.0,258283000.0,44602000.0,sec_company_facts,ok
MPWR,Monolithic Power Systems Inc,1280452,2020,582382000.0,105268000.0,956375000.0,182884000.0,522007000.0,172960000.0,,113488000.0,322668000.0,45621000.0,sec_company_facts,ok
MPWR,Monolithic Power Systems Inc,1280452,2021,627921000.0,108839000.0,1208491000.0,241904000.0,640093000.0,334944000.0,,102562000.0,346325000.0,46509000.0,sec_company_facts,ok
MPWR,Monolithic Power Systems Inc,1280452,2022,844452000.0,164375000.0,1585825000.0,341840000.0,773491000.0,189265000.0,,158882000.0,465954000.0,47305000.0,sec_company_facts,ok
MPWR,Monolithic Power Systems Inc,1280452,2023,1207798000.0,242023000.0,2058885000.0,390283000.0,966587000.0,288607000.0,,262417000.0,685459000.0,48661000.0,sec_company_facts,ok
MPWR,Monolithic Power Systems Inc,1280452,2024,1794148000.0,437672000.0,2434353000.0,384414000.0,1243985000.0,527843000.0,,526785000.0,1048552000.0,47866000.0,sec_company_facts,ok
T,AT&T Inc,732717,2017,146801000000.0,13345000000.0,403821000000.0,,403821000000.0,8603000000.0,113681000000.0,20362000000.0,,6142000000.0,sec_company_facts,ok
T,AT&T Inc,732717,2018,163786000000.0,12976000000.0,444097000000.0,,444097000000.0,5121000000.0,125972000000.0,23543000000.0,,7285000000.0,sec_company_facts,ok
T,AT&T Inc,732717,2019,38038000000.0,4662000000.0,531864000000.0,,531864000000.0,5788000000.0,166250000000.0,6201000000.0,,7172884070.0,sec_company_facts,ok
T,AT&T Inc,732717,2020,170756000000.0,19370000000.0,551669000000.0,,551669000000.0,50498000000.0,161109000000.0,26096000000.0,,7131763496.0,sec_company_facts,ok
T,AT&T Inc,732717,2021,181193000000.0,13903000000.0,525761000000.0,,525761000000.0,5204000000.0,155209000000.0,27955000000.0,,7142892741.0,sec_company_facts,ok
T,AT&T Inc,732717,2022,143050000000.0,-5176000000.0,551622000000.0,,551622000000.0,9702000000.0,167476000000.0,8372000000.0,,7129870323.0,sec_company_facts,ok
T,AT&T Inc,732717,2023,134038000000.0,20081000000.0,402853000000.0,,402853000000.0,7924000000.0,133207000000.0,25897000000.0,,7152792253.0,sec_company_facts,ok
T,AT&T Inc,732717,2024,120741000000.0,-8524000000.0,407060000000.0,,407060000000.0,19223000000.0,133402000000.0,-4587000000.0,,7178183000.0,sec_company_facts,ok
VZ,Verizon Communications Inc,732712,2017,131620000000.0,17879000000.0,244180000000.0,,244180000000.0,10598000000.0,105433000000.0,33060000000.0,,4079486153.0,sec_company_facts,ok
VZ,Verizon Communications Inc,732712,2018,125980000000.0,13127000000.0,257143000000.0,,257143000000.0,2079000000.0,113642000000.0,29249000000.0,,4132045883.0,sec_company_facts,ok
VZ,Verizon Communications Inc,732712,2019,126034000000.0,30101000000.0,264829000000.0,,264829000000.0,2745000000.0,105873000000.0,27425000000.0,,4135863778.0,sec_company_facts,ok
VZ,Verizon Communications Inc,732712,2020,130863000000.0,15528000000.0,291727000000.0,,291727000000.0,2594000000.0,100712000000.0,22278000000.0,,4138148588.0,sec_company_facts,ok
VZ,Verizon Communications Inc,732712,2021,131868000000.0,19265000000.0,316481000000.0,,316481000000.0,22171000000.0,123173000000.0,30378000000.0,,4197823662.0,sec_company_facts,ok
VZ,Verizon Communications Inc,732712,2022,128292000000.0,17801000000.0,366596000000.0,,366596000000.0,2921000000.0,143425000000.0,28798000000.0,,4199882937.0,sec_company_facts,ok
VZ,Verizon Communications Inc,732712,2023,133613000000.0,22065000000.0,379680000000.0,,379680000000.0,2605000000.0,140676000000.0,32448000000.0,,4204272443.0,sec_company_facts,ok
VZ,Verizon Communications Inc,732712,2024,136835000000.0,21256000000.0,380255000000.0,,380255000000.0,2065000000.0,137701000000.0,30467000000.0,,4209703958.0,sec_company_facts,ok
CMCSA,Comcast Corp,1166691,2017,74510000000.0,8163000000.0,180500000000.0,,53943000000.0,3910000000.0,55566000000.0,15998000000.0,,,sec_company_facts,ok
CMCSA,Comcast Corp,1166691,2018,80736000000.0,8678000000.0,187462000000.0,,68616000000.0,3428000000.0,59422000000.0,16831000000.0,,,sec_company_facts,ok
CMCSA,Comcast Corp,1166691,2019,85029000000.0,22735000000.0,251684000000.0,,71613000000.0,3814000000.0,107345000000.0,18018000000.0,,,sec_company_facts,ok
CMCSA,Comcast Corp,1166691,2020,94507000000.0,11731000000.0,263414000000.0,,82726000000.0,5500000000.0,97765000000.0,19009000000.0,,,sec_company_facts,ok
CMCSA,Comcast Corp,1166691,2021,108942000000.0,13057000000.0,273869000000.0,,90323000000.0,11740000000.0,100614000000.0,21125000000.0,,,sec_company_facts,ok
CMCSA,Comcast Corp,1166691,2022,103564000000.0,10534000000.0,275905000000.0,,96092000000.0,8711000000.0,92718000000.0,17493000000.0,,,sec_company_facts,ok
CMCSA,Comcast Corp,1166691,2023,116385000000.0,14159000000.0,257275000000.0,,80943000000.0,4749000000.0,93068000000.0,20817000000.0,,,sec_company_facts,ok
CMCSA,Comcast Corp,1166691,2024,121427000000.0,5370000000.0,264811000000.0,,82703000000.0,6215000000.0,95021000000.0,14041000000.0,,,sec_company_facts,ok
DIS,Walt Disney Co,1001039,2017,52465000000.0,8382000000.0,92033000000.0,,43265000000.0,4269000000.0,20170000000.0,14681000000.0,,1510312194.0,sec_company_facts,ok
DIS,Walt Disney Co,1001039,2018,55632000000.0,9391000000.0,95789000000.0,,41315000000.0,4610000000.0,25291000000.0,15721000000.0,,1488670964.0,sec_company_facts,ok
TMUS,T-Mobile US Inc,1283699,2017,32467000000.0,733000000.0,65891000000.0,,15663000000.0,5315000000.0,21832000000.0,2479000000.0,,854428593.0,sec_company_facts,ok
TMUS,T-Mobile US Inc,1283699,2018,37490000000.0,1460000000.0,70563000000.0,,16557000000.0,4582000000.0,12121000000.0,4050000000.0,,850221464.0,sec_company_facts,ok
TMUS,T-Mobile US Inc,1283699,2019,40604000000.0,4536000000.0,72468000000.0,,18236000000.0,1203000000.0,12124000000.0,4888000000.0,,856932845.0,sec_company_facts,ok
TMUS,T-Mobile US Inc,1283699,2020,43310000000.0,2888000000.0,86921000000.0,,22559000000.0,1528000000.0,24969000000.0,5309000000.0,,1242804085.0,sec_company_facts,ok
TMUS,T-Mobile US Inc,1283699,2021,44998000000.0,3468000000.0,200162000000.0,,24718000000.0,10385000000.0,71125000000.0,5722000000.0,,1249289954.0,sec_company_facts,ok
TMUS,T-Mobile US Inc,1283699,2022,68397000000.0,3064000000.0,206563000000.0,,28789000000.0,6631000000.0,74193000000.0,6636000000.0,,1219383110.0,sec_company_facts,ok
TMUS,T-Mobile US Inc,1283699,2023,80118000000.0,3024000000.0,211338000000.0,,65344000000.0,4507000000.0,71960000000.0,6892000000.0,,1186867575.0,sec_company_facts,ok
TMUS,T-Mobile US Inc,1283699,2024,79571000000.0,2590000000.0,207682000000.0,,69102000000.0,5135000000.0,75018000000.0,6543000000.0,,1141744952.0,sec_company_facts,ok
CHTR,Charter Communications Inc,1091667,2017,9754000000.0,-271000000.0,149067000000.0,,40139000000.0,3000000.0,61747000000.0,1114000000.0,,,sec_company_facts,ok
CHTR,Charter Communications Inc,1091667,2018,29003000000.0,3522000000.0,146623000000.0,,39084000000.0,621000000.0,70231000000.0,2456000000.0,,,sec_company_facts,ok
CHTR,Charter Communications Inc,1091667,2019,41581000000.0,9895000000.0,146130000000.0,,36285000000.0,551000000.0,72827000000.0,4106000000.0,,,sec_company_facts,ok
CHTR,Charter Communications Inc,1091667,2020,43634000000.0,1230000000.0,148188000000.0,,31445000000.0,3483000000.0,79078000000.0,5221000000.0,,,sec_company_facts,ok
CHTR,Charter Communications Inc,1091667,2021,45764000000.0,1668000000.0,144206000000.0,,23805000000.0,1001000000.0,82752000000.0,6511000000.0,,,sec_company_facts,ok
