company_id,company_name,ticker,year,actual_market_cap,estimated_fair_value,valuation_gap_pct,quality_score,report_risk_score,model_error,final_signal,best_model_used,explanation_text,output_quality_flag,output_warning_text,final_signal_display
1018724,Amazon COM Inc,AMZN,2019,919874033825.9546,763039034421.9669,-17.04961697328025,49.98629187139278,50,0.18692755180087772,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 17.0% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.19). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1018724,Amazon COM Inc,AMZN,2020,1640075083995.619,744709751129.7611,-54.59294770118278,64.86899855124894,50,0.7895027560259749,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 54.6% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+0.79) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1018724,Amazon COM Inc,AMZN,2021,1696660221589.859,1042113923466.3486,-38.57851382347883,58.190720764703094,50,0.48741047432056206,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 38.6% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (+0.49). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1018724,Amazon COM Inc,AMZN,2022,860769819588.0,884790703180.1903,2.7906279989797613,65.08935260303303,50,-0.02752399555188134,Fairly valued / neutral,Random Forest,"Research signal: Fairly valued / neutral. This signal was assigned because the model-estimated fair value is within 5% of actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (-0.03). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Fairly valued / neutral
1018724,Amazon COM Inc,AMZN,2023,1578258738714.3577,1478013202034.4795,-6.351654150290828,60.90862886650383,50,0.06562342036440683,Fairly valued / neutral,Random Forest,"Research signal: Fairly valued / neutral. This signal was assigned because the model-estimated fair value is 6.4% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.07). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Fairly valued / neutral
1018724,Amazon COM Inc,AMZN,2024,2325035836066.9395,1370619284902.217,-41.04954153219529,34.08443475765342,50,0.5284727818033232,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 41.0% below actual market cap; fundamentals score in the lower third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (+0.53). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1326801,Facebook Inc,META,2017,444030954136.9851,90888721051.90865,-79.53099435858944,54.08749104798281,50,1.5862583638792032,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 79.5% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+1.59) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.","high_model_error, neutral_report_risk, needs_review",Model error of +1.586 (log scale) is large — the model fit was poor for this observation. | Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Needs review
1326801,Facebook Inc,META,2018,329865156879.9501,261560815426.38968,-20.70674638680278,78.29959258903837,50,0.23201713520089484,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 20.7% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.23). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1326801,Facebook Inc,META,2019,516475911393.3468,293776342208.4361,-43.11906214253297,79.70574729417102,50,0.5642099122769437,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 43.1% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (+0.56). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1326801,Facebook Inc,META,2020,687359526882.6003,518785716176.5292,-24.52483803790549,80.45452058032072,50,0.2813665644936236,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 24.5% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.28). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1326801,Facebook Inc,META,2021,846366167429.501,668881419797.5055,-20.970208222173444,71.79498750484777,50,0.23534529349786482,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 21.0% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.24). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1326801,Facebook Inc,META,2022,302814638114.144,769411257426.5404,154.08654687839623,85.06392745798513,50,-0.9325047587349218,Research candidate,Random Forest,"Research signal: Research candidate. This signal was assigned because the model-estimated fair value is 154.1% above actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (-0.93) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.","extreme_valuation_gap, neutral_report_risk, needs_review",Valuation gap of +154.1% exceeds 100% — the model estimate is likely unreliable for this observation. | Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Needs review
1326801,Facebook Inc,META,2023,890678727707.8423,866276305312.5563,-2.73975583295736,88.91448006695504,50,0.02777987055865694,Fairly valued / neutral,Random Forest,"Research signal: Fairly valued / neutral. This signal was assigned because the model-estimated fair value is within 5% of actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.03). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Fairly valued / neutral
1326801,Facebook Inc,META,2024,1477769991816.7222,812954567337.3547,-44.987746953912975,56.39386258425603,50,0.5976142429118632,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 45.0% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (+0.60). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1045810,Nvidia Corp,NVDA,2017,112501112855.64285,44845956081.34917,-60.13732225129738,54.0175605692265,50,0.919729694616322,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 60.1% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+0.92) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1045810,Nvidia Corp,NVDA,2018,79949855615.40546,42575292578.420616,-46.747505357324464,42.77531550018621,50,0.630125534746103,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 46.7% below actual market cap; fundamentals score in the lower third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+0.63) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1045810,Nvidia Corp,NVDA,2019,141784741172.79053,63733592081.71866,-55.049047200327664,79.56164035284402,50,0.7995982284169756,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 55.0% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+0.80) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1045810,Nvidia Corp,NVDA,2020,318207922668.45703,254533577548.2201,-20.0102953396857,86.78076386694512,50,0.22327225134177553,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 20.0% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.22). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1045810,Nvidia Corp,NVDA,2021,181751678848.2666,139217755539.02054,-23.40221756342347,84.46308743842071,50,0.2666020595747476,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 23.4% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.27). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1045810,Nvidia Corp,NVDA,2022,365998116874.6948,196650223137.09448,-46.2701543886848,50.9946965989869,50,0.6212015546682927,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 46.3% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+0.62) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1045810,Nvidia Corp,NVDA,2023,1220915636825.5615,531160450164.9579,-56.49490971005988,74.44027439596756,50,0.8322922365800025,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 56.5% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+0.83) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1045810,Nvidia Corp,NVDA,2024,335201263427.7344,286754124527.69403,-14.453149252668315,83.06094407539895,50,0.15610599816461246,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 14.5% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.16). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1341439,Oracle Corp,ORCL,2017,172419542314.06403,152464985665.0268,-11.573256941309932,64.31964669372165,50,0.12299573880708792,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 11.6% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.12). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1341439,Oracle Corp,ORCL,2018,161009475151.3481,155687759207.47668,-3.3052191114026317,51.977483743612645,50,0.033610757181904205,Fairly valued / neutral,Random Forest,"Research signal: Fairly valued / neutral. This signal was assigned because the model-estimated fair value is within 5% of actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.03). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Fairly valued / neutral
1341439,Oracle Corp,ORCL,2019,161006305131.9275,153174728290.87988,-4.864142950569834,58.4317652069294,50,0.04986424176529525,Fairly valued / neutral,Random Forest,"Research signal: Fairly valued / neutral. This signal was assigned because the model-estimated fair value is within 5% of actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.05). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Fairly valued / neutral
1341439,Oracle Corp,ORCL,2020,184031274741.0736,142766420742.88782,-22.422739861061213,56.29573261405247,50,0.25389584119003317,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 22.4% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.25). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1341439,Oracle Corp,ORCL,2021,229205536987.3047,153579033908.5856,-32.99505940072814,68.69870781646918,50,0.40040382902816773,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 33.0% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (+0.40). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1341439,Oracle Corp,ORCL,2022,208609468765.41138,162128909504.48697,-22.281135912000916,78.20363285631916,50,0.2520721770257133,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 22.3% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.25). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1341439,Oracle Corp,ORCL,2023,278213224860.37445,107958594331.01886,-61.19573597365851,43.03560027885087,50,0.9466400478110408,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 61.2% below actual market cap; fundamentals score in the lower third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+0.95) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1341439,Oracle Corp,ORCL,2024,451936566267.7002,225859528531.00824,-50.02406413000391,66.4837348886381,50,0.6936285790136694,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 50.0% below actual market cap; fundamentals score in the upper third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+0.69) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1065280,Netflix Inc,NFLX,2017,83300742865.5043,47006583000.68462,-43.570031450283096,30.660330018854047,50,0.5721698113398759,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 43.6% below actual market cap; fundamentals score in the lower third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (+0.57). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1065280,Netflix Inc,NFLX,2018,116859983737.38329,53055674656.88792,-54.59893715532368,11.953494603524067,50,0.789634670539126,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 54.6% below actual market cap; fundamentals score in the lower third of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is high (+0.79) — treat this estimate with additional caution. The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1065280,Netflix Inc,NFLX,2019,141984660587.35873,101187181784.5912,-28.733722807800156,48.96940480656335,50,0.33874694111012715,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 28.7% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (+0.34). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1065280,Netflix Inc,NFLX,2020,239486762725.34534,175555451693.90555,-26.69513350295658,53.33070487795289,50,0.3105431877980287,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 26.7% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (+0.31). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1065280,Netflix Inc,NFLX,2021,267461131877.8046,173214855565.73212,-35.23737286624919,55.29237511900617,50,0.4344414907724712,Potentially overvalued,Random Forest,"Research signal: Potentially overvalued. This signal was assigned because the model-estimated fair value is 35.2% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is moderate (+0.43). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Potentially overvalued
1065280,Netflix Inc,NFLX,2022,131323861180.28793,165448817764.07715,25.985343620791635,59.43234155765156,50,-0.23099539372772782,Research candidate,Random Forest,"Research signal: Research candidate. This signal was assigned because the model-estimated fair value is 26.0% above actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (-0.23). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Research candidate
1065280,Netflix Inc,NFLX,2023,210701985069.3103,189665676436.3422,-9.983915731049343,62.77153353138709,50,0.10518181752583544,Fairly valued / neutral,Random Forest,"Research signal: Fairly valued / neutral. This signal was assigned because the model-estimated fair value is 10.0% below actual market cap; fundamentals are in the middle range of the training dataset; report risk is set to neutral because SEC filing text has not been integrated into this dataset; and the log-scale model error is low (+0.11). The valuation gap is a research signal, not proof of undervaluation or overvaluation. This output is for research purposes only and does not constitute investment advice.",neutral_report_risk,Report risk is currently neutral because filing-text extraction has not yet been integrated for this dataset.,Fairly valued / neutral
